RiderID,RaceName,Year,Position,BikeNumber,RiderURL,Rider1,Rider2,Machine,Time,Speed
4409,TT 2011 Sure Sidecar Race 1 Results,2011,27,24,/TT-Database/competitors.aspx?ride_id=4409,Howard Baker,&amp; Mike Killingsworth,600 Honda,09:41.0,97.46
8387,TT 2011 Sure Sidecar Race 1 Results,2011,28,47,/TT-Database/competitors.aspx?ride_id=8387,Andy King,&amp; Kenny Cole,599 Ireson,10:40.9,96.084
4310,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,1,5,/TT-Database/competitors.aspx?ride_id=4310,Bruce Anstey,,599 Honda,54:40.0,124.232
9783,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,2,2,/TT-Database/competitors.aspx?ride_id=9783,Keith Amor,,599 Honda,54:48.4,123.916
8430,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,3,3,/TT-Database/competitors.aspx?ride_id=8430,Guy MARTIN,,599 Suzuki,54:56.1,123.628
9784,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,4,11,/TT-Database/competitors.aspx?ride_id=9784,Gary Johnson,,600 Honda,54:57.2,123.584
4307,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,5,1,/TT-Database/competitors.aspx?ride_id=4307,John McGuinness,,599 Honda,54:58.5,123.538
9862,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,6,6,/TT-Database/competitors.aspx?ride_id=9862,Daniel Kneen,,600 Yamaha,55:15.5,122.902
3649,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,7,12,/TT-Database/competitors.aspx?ride_id=3649,Ian Lougher,,600 Kawasaki,56:10.7,120.888
9864,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,8,14,/TT-Database/competitors.aspx?ride_id=9864,Ben Wylie,,600 Yamaha,57:00.3,119.136
9789,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,9,23,/TT-Database/competitors.aspx?ride_id=9789,Ian Mackman,,675 Triumph,57:16.1,118.59
4538,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,10,21,/TT-Database/competitors.aspx?ride_id=4538,Dan Stewart,,600 Honda,57:25.2,118.277
8603,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,11,24,/TT-Database/competitors.aspx?ride_id=8603,Mark  Buckley,,600 Kawasaki,57:27.9,118.184
9850,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,12,17,/TT-Database/competitors.aspx?ride_id=9850,James Hillier,,599 Kawasaki,57:28.6,118.16
2691,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,13,18,/TT-Database/competitors.aspx?ride_id=2691,Roy Richardson,,599 Yamaha,57:29.8,118.117
4343,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,14,13,/TT-Database/competitors.aspx?ride_id=4343,Adrian Archibald,,600 Yamaha,57:42.8,117.673
9823,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,15,27,/TT-Database/competitors.aspx?ride_id=9823,Robert Barber,,600 Suzuki,57:44.3,117.622
9786,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,16,32,/TT-Database/competitors.aspx?ride_id=9786,Roger Maher,,600 Yamaha,57:56.0,117.227
9870,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,17,33,/TT-Database/competitors.aspx?ride_id=9870,Russell Mountford,,599 Yamaha,58:05.7,116.901
8462,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,18,26,/TT-Database/competitors.aspx?ride_id=8462,Simon FULTON,,599 Yamaha,58:05.8,116.897
3604,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,19,20,/TT-Database/competitors.aspx?ride_id=3604,Jim Hodson,,600 Yamaha,58:06.0,116.891
4547,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,20,30,/TT-Database/competitors.aspx?ride_id=4547,Paul Owen,,600 Yamaha,58:16.3,116.546
9910,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,21,46,/TT-Database/competitors.aspx?ride_id=9910,Michael Russell,,598 Honda,58:27.2,116.185
4545,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,22,22,/TT-Database/competitors.aspx?ride_id=4545,Ian Pattinson,,599 Yamaha,58:29.1,116.123
10076,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,23,39,/TT-Database/competitors.aspx?ride_id=10076,Robert  Wilson,,600 Kawasaki,58:34.8,115.934
9964,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,24,35,/TT-Database/competitors.aspx?ride_id=9964,Ivan Lintin,,600 Suzuki,58:37.5,115.846
7672,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,25,43,/TT-Database/competitors.aspx?ride_id=7672,Dean Harrison,,600 Yamaha,58:38.2,115.821
9911,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,26,42,/TT-Database/competitors.aspx?ride_id=9911,Daniel Hegarty,,599 Kawasaki,58:48.0,115.501
9927,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,27,51,/TT-Database/competitors.aspx?ride_id=9927,Daniel Cooper,,675 Triumph,58:57.9,115.177
9790,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,28,47,/TT-Database/competitors.aspx?ride_id=9790,David Hewson,,600 Yamaha,58:59.5,115.124
8554,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,29,41,/TT-Database/competitors.aspx?ride_id=8554,Bill CALLISTER,,600 Yamaha,59:02.6,115.023
8538,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,30,49,/TT-Database/competitors.aspx?ride_id=8538,Scott WILSON,,600 Yamaha,59:03.0,115.011
8450,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,31,34,/TT-Database/competitors.aspx?ride_id=8450,Stefano BONETTI,,600 Honda,59:09.9,114.788
8532,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,32,38,/TT-Database/competitors.aspx?ride_id=8532,Paul SHOESMITH,,600 Yamaha,59:14.4,114.643
9929,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,33,40,/TT-Database/competitors.aspx?ride_id=9929,Brandon Cretu,,600 Yamaha,59:19.9,114.463
4338,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,34,31,/TT-Database/competitors.aspx?ride_id=4338,Gary Carswell,,600 Kawasaki,59:24.8,114.307
8610,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,35,29,/TT-Database/competitors.aspx?ride_id=8610,Mark Miller,,600 Honda,59:36.6,113.93
10077,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,36,56,/TT-Database/competitors.aspx?ride_id=10077,Herve Gantner,,600 Honda,59:37.5,113.902
4537,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,37,55,/TT-Database/competitors.aspx?ride_id=4537,Maria Costello,,600 Yamaha,00:24.5,112.425
3882,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,38,45,/TT-Database/competitors.aspx?ride_id=3882,Dave Madsen-Mygdal,,600 Yamaha,00:31.0,112.223
10090,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,39,58,/TT-Database/competitors.aspx?ride_id=10090,Lee Vernon,,675 Triumph,03:05.3,107.648
4576,TT 2011 Monster Energy Supersport TT Race 1 Results,2011,40,57,/TT-Database/competitors.aspx?ride_id=4576,Allan Brew,,600 Kawasaki,03:52.6,106.319
8649,TT 2011 Royal London 360 Superstock TT Results,2011,1,9,/TT-Database/competitors.aspx?ride_id=8649,Michael Dunlop,,1000 KAWASAKI,11:13.7,127.129
4307,TT 2011 Royal London 360 Superstock TT Results,2011,2,1,/TT-Database/competitors.aspx?ride_id=4307,John McGuinness,,999 HONDA,11:32.3,126.578
8430,TT 2011 Royal London 360 Superstock TT Results,2011,3,3,/TT-Database/competitors.aspx?ride_id=8430,Guy MARTIN,,999 Suzuki,11:36.6,126.452
9783,TT 2011 Royal London 360 Superstock TT Results,2011,4,2,/TT-Database/competitors.aspx?ride_id=9783,Keith Amor,,1000 Honda,11:44.8,126.211
8611,TT 2011 Royal London 360 Superstock TT Results,2011,5,16,/TT-Database/competitors.aspx?ride_id=8611,William Dunlop,,1000 Honda,12:16.1,125.3
8526,TT 2011 Royal London 360 Superstock TT Results,2011,6,6,/TT-Database/competitors.aspx?ride_id=8526,Cameron DONALD,,1000 Honda,12:16.6,125.286
9862,TT 2011 Royal London 360 Superstock TT Results,2011,7,15,/TT-Database/competitors.aspx?ride_id=9862,Daniel Kneen,,1000 KAWASAKI,12:27.3,124.977
4195,TT 2011 Royal London 360 Superstock TT Results,2011,8,14,/TT-Database/competitors.aspx?ride_id=4195,Michael Rutter,,1200 Ducati,13:04.5,123.916
4343,TT 2011 Royal London 360 Superstock TT Results,2011,9,8,/TT-Database/competitors.aspx?ride_id=4343,Adrian Archibald,,1000 BMW,13:13.0,123.677
9850,TT 2011 Royal London 360 Superstock TT Results,2011,10,17,/TT-Database/competitors.aspx?ride_id=9850,James Hillier,,1000 KAWASAKI,13:30.5,123.185
10074,TT 2011 Royal London 360 Superstock TT Results,2011,11,34,/TT-Database/competitors.aspx?ride_id=10074,Simon Andrews,,1000 BMW,14:06.5,122.189
8607,TT 2011 Royal London 360 Superstock TT Results,2011,12,10,/TT-Database/competitors.aspx?ride_id=8607,Conor Cummins,,1000 KAWASAKI,14:14.6,121.986
9890,TT 2011 Royal London 360 Superstock TT Results,2011,13,19,/TT-Database/competitors.aspx?ride_id=9890,Luis Carreira,,1000 KAWASAKI,14:16.1,121.927
3649,TT 2011 Royal London 360 Superstock TT Results,2011,14,12,/TT-Database/competitors.aspx?ride_id=3649,Ian Lougher,,1000 KAWASAKI,14:32.8,121.471
9789,TT 2011 Royal London 360 Superstock TT Results,2011,15,26,/TT-Database/competitors.aspx?ride_id=9789,Ian Mackman,,1000 Suzuki,14:38.9,121.304
9863,TT 2011 Royal London 360 Superstock TT Results,2011,16,23,/TT-Database/competitors.aspx?ride_id=9863,Steve Mercer,,1000 BMW,14:52.5,120.938
8450,TT 2011 Royal London 360 Superstock TT Results,2011,17,30,/TT-Database/competitors.aspx?ride_id=8450,Stefano BONETTI,,1000 KAWASAKI,14:57.1,120.815
9823,TT 2011 Royal London 360 Superstock TT Results,2011,18,35,/TT-Database/competitors.aspx?ride_id=9823,Robert Barber,,1000 Honda,14:58.9,120.765
4545,TT 2011 Royal London 360 Superstock TT Results,2011,19,29,/TT-Database/competitors.aspx?ride_id=4545,Ian Pattinson,,1000 BMW,15:07.6,120.532
4974,TT 2011 Royal London 360 Superstock TT Results,2011,20,22,/TT-Database/competitors.aspx?ride_id=4974,Mark Parrett,,1000 BMW,15:13.5,120.375
8532,TT 2011 Royal London 360 Superstock TT Results,2011,21,33,/TT-Database/competitors.aspx?ride_id=8532,Paul SHOESMITH,,1000 BMW,15:23.4,120.111
8158,TT 2011 Royal London 360 Superstock TT Results,2011,22,21,/TT-Database/competitors.aspx?ride_id=8158,Davy Morgan,,1000 BMW,15:24.1,120.092
8349,TT 2011 Royal London 360 Superstock TT Results,2011,23,27,/TT-Database/competitors.aspx?ride_id=8349,John Burrows,,1000 KAWASAKI,15:29.4,119.951
9870,TT 2011 Royal London 360 Superstock TT Results,2011,24,43,/TT-Database/competitors.aspx?ride_id=9870,Russell Mountford,,1000 Honda,15:42.3,119.611
9910,TT 2011 Royal London 360 Superstock TT Results,2011,25,58,/TT-Database/competitors.aspx?ride_id=9910,Michael Russell,,1000 KAWASAKI,16:06.7,118.972
4338,TT 2011 Royal London 360 Superstock TT Results,2011,26,25,/TT-Database/competitors.aspx?ride_id=4338,Gary Carswell,,1000 Honda,16:20.8,118.606
7672,TT 2011 Royal London 360 Superstock TT Results,2011,27,45,/TT-Database/competitors.aspx?ride_id=7672,Dean Harrison,,1000 YAMAHA,16:21.1,118.598
8645,TT 2011 Royal London 360 Superstock TT Results,2011,28,42,/TT-Database/competitors.aspx?ride_id=8645,Jules Croft,,1000 Honda,16:32.8,118.295
10078,TT 2011 Royal London 360 Superstock TT Results,2011,29,54,/TT-Database/competitors.aspx?ride_id=10078,Piotr Betlej,,1000 Honda,16:54.7,117.735
4415,TT 2011 Royal London 360 Superstock TT Results,2011,30,48,/TT-Database/competitors.aspx?ride_id=4415,George Spence,,1000 APRILIA,17:27.5,116.904
9790,TT 2011 Royal London 360 Superstock TT Results,2011,31,38,/TT-Database/competitors.aspx?ride_id=9790,David Hewson,,1000 KAWASAKI,17:33.8,116.747
9873,TT 2011 Royal London 360 Superstock TT Results,2011,32,44,/TT-Database/competitors.aspx?ride_id=9873,Steve Heneghan,,1000 BMW,17:39.8,116.595
8538,TT 2011 Royal London 360 Superstock TT Results,2011,33,50,/TT-Database/competitors.aspx?ride_id=8538,Scott WILSON,,1000 BMW,17:40.0,116.59
8270,TT 2011 Royal London 360 Superstock TT Results,2011,34,67,/TT-Database/competitors.aspx?ride_id=8270,Alan Connor,,1000 Suzuki,18:13.5,115.759
9927,TT 2011 Royal London 360 Superstock TT Results,2011,35,57,/TT-Database/competitors.aspx?ride_id=9927,Daniel Cooper,,1000 Honda,18:19.8,115.602
9894,TT 2011 Royal London 360 Superstock TT Results,2011,36,18,/TT-Database/competitors.aspx?ride_id=9894,Rico Penzkofer,,1000 BMW,18:38.2,115.153
4539,TT 2011 Royal London 360 Superstock TT Results,2011,37,59,/TT-Database/competitors.aspx?ride_id=4539,Paul Duckett,,1000 Suzuki,19:11.5,114.345
9871,TT 2011 Royal London 360 Superstock TT Results,2011,38,62,/TT-Database/competitors.aspx?ride_id=9871,Adrian Clark,,1000 Honda,19:20.3,114.135
4749,TT 2011 Royal London 360 Superstock TT Results,2011,39,56,/TT-Database/competitors.aspx?ride_id=4749,Alan (Bud) Jackson,,1000 YAMAHA,19:46.2,113.516
3882,TT 2011 Royal London 360 Superstock TT Results,2011,40,55,/TT-Database/competitors.aspx?ride_id=3882,Dave Madsen-Mygdal,,1000 YAMAHA,19:50.0,113.427
9866,TT 2011 Royal London 360 Superstock TT Results,2011,41,61,/TT-Database/competitors.aspx?ride_id=9866,Yoshinari Matsushita,,1000 BMW,20:25.6,112.59
9857,TT 2011 Royal London 360 Superstock TT Results,2011,42,68,/TT-Database/competitors.aspx?ride_id=9857,James Ford,,1000 KAWASAKI,20:28.0,112.535
3778,TT 2011 Royal London 360 Superstock TT Results,2011,43,69,/TT-Database/competitors.aspx?ride_id=3778,Toni Rechberger,,1000 Suzuki,23:04.0,109.012
3941,TT 2011 Sure Sidecar Race 2 Results,2011,1,1,/TT-Database/competitors.aspx?ride_id=3941,John Holden,&amp; Andrew Winkle,599 LCR,59:51.1,113.469
4160,TT 2011 Sure Sidecar Race 2 Results,2011,2,6,/TT-Database/competitors.aspx?ride_id=4160,Conrad Harrison,&amp; Mike Aylott,600 SHELBOURNE,00:36.2,112.062
8436,TT 2011 Sure Sidecar Race 2 Results,2011,3,7,/TT-Database/competitors.aspx?ride_id=8436,Tony ELMER,&amp; Darren Marshall,600 Yamaha,01:04.0,111.212
9832,TT 2011 Sure Sidecar Race 2 Results,2011,4,3,/TT-Database/competitors.aspx?ride_id=9832,Tim Reeves,&amp; Gregory Cluze,600 Honda,01:04.8,111.188
9884,TT 2011 Sure Sidecar Race 2 Results,2011,5,4,/TT-Database/competitors.aspx?ride_id=9884,Ben Birchall,&amp; Tom  Birchall,600 LCR,01:12.0,110.971
8435,TT 2011 Sure Sidecar Race 2 Results,2011,6,2,/TT-Database/competitors.aspx?ride_id=8435,Klaus KLAFFENBOCK,&amp; Daniel Sayle,600 Honda,01:22.1,110.666
4400,TT 2011 Sure Sidecar Race 2 Results,2011,7,8,/TT-Database/competitors.aspx?ride_id=4400,Gary Bryan,&amp; Jamie Winn,600 Baker,01:48.0,109.894
9793,TT 2011 Sure Sidecar Race 2 Results,2011,8,10,/TT-Database/competitors.aspx?ride_id=9793,Douglas Wright,&amp; Martin Hull,600 Baker,02:12.2,109.18
9805,TT 2011 Sure Sidecar Race 2 Results,2011,9,16,/TT-Database/competitors.aspx?ride_id=9805,Robert Handcock,&amp; Ken Edwards,600 Honda,03:15.5,107.36
9925,TT 2011 Sure Sidecar Race 2 Results,2011,10,12,/TT-Database/competitors.aspx?ride_id=9925,Carl Fenwick,&amp; Michael Sayers,600 SHELBOURNE,03:35.1,106.807
3754,TT 2011 Sure Sidecar Race 2 Results,2011,11,17,/TT-Database/competitors.aspx?ride_id=3754,Tony Baker,&amp; Fiona Baker-Milligan,600 Suzuki,03:51.5,106.35
3832,TT 2011 Sure Sidecar Race 2 Results,2011,12,14,/TT-Database/competitors.aspx?ride_id=3832,Gordon Shand,&amp; Lee Barrett,599 Shand,04:20.5,105.553
4407,TT 2011 Sure Sidecar Race 2 Results,2011,13,27,/TT-Database/competitors.aspx?ride_id=4407,Tony Thirkell,&amp; Nigel Barlow,600 Equipe,04:20.9,105.542
4409,TT 2011 Sure Sidecar Race 2 Results,2011,14,24,/TT-Database/competitors.aspx?ride_id=4409,Howard Baker,&amp; Mike Killingsworth,600 Honda,04:22.0,105.51
3743,TT 2011 Sure Sidecar Race 2 Results,2011,15,21,/TT-Database/competitors.aspx?ride_id=3743,Kenny Howles,&amp; Peter Alton,600 Suzuki,05:37.8,103.481
4304,TT 2011 Sure Sidecar Race 2 Results,2011,16,25,/TT-Database/competitors.aspx?ride_id=4304,Brian Kelly,&amp; Dickie Gale,600 DMR,05:46.8,103.245
9918,TT 2011 Sure Sidecar Race 2 Results,2011,17,32,/TT-Database/competitors.aspx?ride_id=9918,Gary Knight,&amp; Dan Knight,600 Kawasaki,05:51.1,103.132
4406,TT 2011 Sure Sidecar Race 2 Results,2011,18,31,/TT-Database/competitors.aspx?ride_id=4406,Keith Walters,&amp; Alun Thomas,600 Ireson,05:51.6,103.118
9499,TT 2011 Sure Sidecar Race 2 Results,2011,19,45,/TT-Database/competitors.aspx?ride_id=9499,Frank Lelias,&amp; Jerome Vannier,600 LCR,06:12.6,102.575
8407,TT 2011 Sure Sidecar Race 2 Results,2011,20,34,/TT-Database/competitors.aspx?ride_id=8407,John Saunders,&amp; Shaun Parker,600 MR Equipe,06:26.8,102.21
9915,TT 2011 Sure Sidecar Race 2 Results,2011,21,46,/TT-Database/competitors.aspx?ride_id=9915,Nicholas Dukes,&amp; William Moralee,600 Suzuki,06:34.9,102.001
8387,TT 2011 Sure Sidecar Race 2 Results,2011,22,47,/TT-Database/competitors.aspx?ride_id=8387,Andy King,&amp; Kenny Cole,599 Ireson,06:36.4,101.964
4057,TT 2011 Sure Sidecar Race 2 Results,2011,23,35,/TT-Database/competitors.aspx?ride_id=4057,Wally Saunders,&amp; Eddie Kiff,600 Ireson,06:57.9,101.418
4508,TT 2011 Sure Sidecar Race 2 Results,2011,24,38,/TT-Database/competitors.aspx?ride_id=4508,Claude Montagnier,&amp; Laurent Seyeux,600 Kawasaki,07:23.2,100.784
9484,TT 2011 Sure Sidecar Race 2 Results,2011,25,49,/TT-Database/competitors.aspx?ride_id=9484,Nigel Mayers,&amp; Douglas Chandler,600 Suzuki,09:40.7,97.467
10084,TT 2011 Sure Sidecar Race 2 Results,2011,26,53,/TT-Database/competitors.aspx?ride_id=10084,Remy Guignard,&amp; Frederique Poux,600 MR,10:42.8,96.041
10091,TT 2011 Sure Sidecar Race 2 Results,2011,27,54,/TT-Database/competitors.aspx?ride_id=10091,Robin Daykin,&amp; Annette Daykin,600 Ireson,16:28.6,88.803
4195,TT 2011 SES TT Zero Race Results,2011,1,2,/TT-Database/competitors.aspx?ride_id=4195,Michael Rutter,,2011 MotoCzysz E1PC,22:43.7,99.604
8610,TT 2011 SES TT Zero Race Results,2011,2,1,/TT-Database/competitors.aspx?ride_id=8610,Mark Miller,,2011 MotoCzysz E1PC,23:01.9,98.288
4415,TT 2011 SES TT Zero Race Results,2011,3,10,/TT-Database/competitors.aspx?ride_id=4415,George Spence,,ION HORSE 2011,25:35.9,88.435
4576,TT 2011 SES TT Zero Race Results,2011,4,11,/TT-Database/competitors.aspx?ride_id=4576,Allan Brew,,BMW,28:35.8,79.163
9866,TT 2011 SES TT Zero Race Results,2011,5,14,/TT-Database/competitors.aspx?ride_id=9866,Yoshinari Matsushita,,Prozza TT Zero,32:23.8,0
4307,TT 2011 Pokerstars Senior TT Results,2011,1,1,/TT-Database/competitors.aspx?ride_id=4307,John McGuinness,,999 HONDA,45:45.8,128.426
8430,TT 2011 Pokerstars Senior TT Results,2011,2,3,/TT-Database/competitors.aspx?ride_id=8430,Guy MARTIN,,1000 Suzuki,45:53.0,128.281
4310,TT 2011 Pokerstars Senior TT Results,2011,3,5,/TT-Database/competitors.aspx?ride_id=4310,Bruce Anstey,,999 HONDA,46:01.5,128.109
8526,TT 2011 Pokerstars Senior TT Results,2011,4,6,/TT-Database/competitors.aspx?ride_id=8526,Cameron DONALD,,1000 Honda,46:54.0,127.061
9783,TT 2011 Pokerstars Senior TT Results,2011,5,2,/TT-Database/competitors.aspx?ride_id=9783,Keith Amor,,999 HONDA,46:55.1,127.04
8649,TT 2011 Pokerstars Senior TT Results,2011,6,9,/TT-Database/competitors.aspx?ride_id=8649,Michael Dunlop,,1000 KAWASAKI,47:27.3,126.404
9784,TT 2011 Pokerstars Senior TT Results,2011,7,11,/TT-Database/competitors.aspx?ride_id=9784,Gary Johnson,,1000 Honda,48:26.2,125.26
8611,TT 2011 Pokerstars Senior TT Results,2011,8,16,/TT-Database/competitors.aspx?ride_id=8611,William Dunlop,,1000 Honda,49:09.2,124.438
9850,TT 2011 Pokerstars Senior TT Results,2011,9,17,/TT-Database/competitors.aspx?ride_id=9850,James Hillier,,1000 KAWASAKI,49:36.5,123.922
4195,TT 2011 Pokerstars Senior TT Results,2011,10,14,/TT-Database/competitors.aspx?ride_id=4195,Michael Rutter,,1200 Ducati,49:51.9,123.632
10074,TT 2011 Pokerstars Senior TT Results,2011,11,31,/TT-Database/competitors.aspx?ride_id=10074,Simon Andrews,,1000 BMW,50:32.2,122.881
9862,TT 2011 Pokerstars Senior TT Results,2011,12,15,/TT-Database/competitors.aspx?ride_id=9862,Daniel Kneen,,1000 KAWASAKI,51:00.9,122.351
4541,TT 2011 Pokerstars Senior TT Results,2011,13,7,/TT-Database/competitors.aspx?ride_id=4541,Ryan Farquhar,,1000 KAWASAKI,51:37.9,121.675
9789,TT 2011 Pokerstars Senior TT Results,2011,14,26,/TT-Database/competitors.aspx?ride_id=9789,Ian Mackman,,1000 Suzuki,51:46.1,121.526
8532,TT 2011 Pokerstars Senior TT Results,2011,15,33,/TT-Database/competitors.aspx?ride_id=8532,Paul SHOESMITH,,1000 BMW,52:27.8,120.776
8603,TT 2011 Pokerstars Senior TT Results,2011,16,24,/TT-Database/competitors.aspx?ride_id=8603,Mark  Buckley,,1000 KAWASAKI,52:39.8,120.562
8450,TT 2011 Pokerstars Senior TT Results,2011,17,30,/TT-Database/competitors.aspx?ride_id=8450,Stefano BONETTI,,1000 KAWASAKI,53:14.1,119.953
9823,TT 2011 Pokerstars Senior TT Results,2011,18,35,/TT-Database/competitors.aspx?ride_id=9823,Robert Barber,,1000 Honda,53:17.8,119.887
9870,TT 2011 Pokerstars Senior TT Results,2011,19,43,/TT-Database/competitors.aspx?ride_id=9870,Russell Mountford,,1000 Honda,53:38.0,119.532
9562,TT 2011 Pokerstars Senior TT Results,2011,20,34,/TT-Database/competitors.aspx?ride_id=9562,Stephen Thompson,,1000 BMW,53:39.8,119.501
9910,TT 2011 Pokerstars Senior TT Results,2011,21,58,/TT-Database/competitors.aspx?ride_id=9910,Michael Russell,,998 Kawasaki,54:09.8,118.977
4545,TT 2011 Pokerstars Senior TT Results,2011,22,29,/TT-Database/competitors.aspx?ride_id=4545,Ian Pattinson,,1000 BMW,54:38.0,118.489
8610,TT 2011 Pokerstars Senior TT Results,2011,23,20,/TT-Database/competitors.aspx?ride_id=8610,Mark Miller,,1000 APRILIA,54:39.7,118.46
9927,TT 2011 Pokerstars Senior TT Results,2011,24,57,/TT-Database/competitors.aspx?ride_id=9927,Daniel Cooper,,1000 Honda,54:55.2,118.193
4338,TT 2011 Pokerstars Senior TT Results,2011,25,25,/TT-Database/competitors.aspx?ride_id=4338,Gary Carswell,,1000 Honda,54:59.0,118.129
8645,TT 2011 Pokerstars Senior TT Results,2011,26,42,/TT-Database/competitors.aspx?ride_id=8645,Jules Croft,,1000 Honda,55:10.5,117.932
9790,TT 2011 Pokerstars Senior TT Results,2011,27,38,/TT-Database/competitors.aspx?ride_id=9790,David Hewson,,1000 KAWASAKI,55:47.7,117.301
9873,TT 2011 Pokerstars Senior TT Results,2011,28,44,/TT-Database/competitors.aspx?ride_id=9873,Steve Heneghan,,1000 BMW,55:56.0,117.161
8538,TT 2011 Pokerstars Senior TT Results,2011,29,50,/TT-Database/competitors.aspx?ride_id=8538,Scott WILSON,,1000 BMW,56:05.0,117.008
4415,TT 2011 Pokerstars Senior TT Results,2011,30,48,/TT-Database/competitors.aspx?ride_id=4415,George Spence,,1000 APRILIA,56:16.4,116.818
3904,TT 2011 Pokerstars Senior TT Results,2011,31,63,/TT-Database/competitors.aspx?ride_id=3904,Chris Petty,,1000 Suzuki,56:22.4,116.717
8609,TT 2011 Pokerstars Senior TT Results,2011,32,49,/TT-Database/competitors.aspx?ride_id=8609,Sandor Bitter,,1000 KAWASAKI,56:32.8,116.545
8455,TT 2011 Pokerstars Senior TT Results,2011,33,47,/TT-Database/competitors.aspx?ride_id=8455,David PAREDES,,1000 Suzuki,57:37.0,115.483
10075,TT 2011 Pokerstars Senior TT Results,2011,34,67,/TT-Database/competitors.aspx?ride_id=10075,Alan Conner,,1000 Suzuki,57:40.6,115.425
10076,TT 2011 Pokerstars Senior TT Results,2011,35,52,/TT-Database/competitors.aspx?ride_id=10076,Robert  Wilson,,1000 KAWASAKI,58:17.5,114.825
3882,TT 2011 Pokerstars Senior TT Results,2011,36,55,/TT-Database/competitors.aspx?ride_id=3882,Dave Madsen-Mygdal,,1000 YAMAHA,59:26.1,114.686
4539,TT 2011 Pokerstars Senior TT Results,2011,37,59,/TT-Database/competitors.aspx?ride_id=4539,Paul Duckett,,1000 Suzuki,59:37.3,113.548
9871,TT 2011 Pokerstars Senior TT Results,2011,38,62,/TT-Database/competitors.aspx?ride_id=9871,Adrian Clark,,1000 Honda,59:42.5,113.466
9866,TT 2011 Pokerstars Senior TT Results,2011,39,61,/TT-Database/competitors.aspx?ride_id=9866,Yoshinari Matsushita,,1000 BMW,59:45.9,113.412
9903,TT 2011 Pokerstars Senior TT Results,2011,40,51,/TT-Database/competitors.aspx?ride_id=9903,Brian McCormack,,1000 Honda,01:56.3,111.391
3778,TT 2011 Pokerstars Senior TT Results,2011,41,69,/TT-Database/competitors.aspx?ride_id=3778,Toni Rechberger,,1000 Suzuki,07:30.3,106.527
9784,TT 2011 Monster Energy Supersport Race 2 Results,2011,1,11,/TT-Database/competitors.aspx?ride_id=9784,Gary Johnson,,600 Honda,13:08.0,123.819
4307,TT 2011 Monster Energy Supersport Race 2 Results,2011,2,1,/TT-Database/competitors.aspx?ride_id=4307,John McGuinness,,600 Honda,13:16.3,123.582
8430,TT 2011 Monster Energy Supersport Race 2 Results,2011,3,3,/TT-Database/competitors.aspx?ride_id=8430,Guy MARTIN,,599 Suzuki,13:29.3,123.22
9783,TT 2011 Monster Energy Supersport Race 2 Results,2011,4,2,/TT-Database/competitors.aspx?ride_id=9783,Keith Amor,,600 Honda,13:37.7,122.986
4310,TT 2011 Monster Energy Supersport Race 2 Results,2011,5,5,/TT-Database/competitors.aspx?ride_id=4310,Bruce Anstey,,599 Honda,13:43.9,122.814
8607,TT 2011 Monster Energy Supersport Race 2 Results,2011,6,10,/TT-Database/competitors.aspx?ride_id=8607,Conor Cummins,,600 Kawasaki,15:24.7,120.077
