RiderID,RaceName,RaceType,Year,Position,BikeNumber,RiderURL,Rider1,Rider2,Machine,Time,Speed
3033,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3033,Bill Hodgkins,Sean Collister,Unknown,,0
4088,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4088,Kevin Christian,Robert Fargher,Unknown,,0
2483,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2483,Dennis Keen,Rob Parker,Unknown,,0
3747,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3747,Pat Gallagher,Garry Vallance,Unknown,,0
3832,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3832,Gordon Shand,N Kay,Unknown,,0
4059,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4059,Brian Alflatt,P Shillings,Unknown,,0
3647,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3647,Bill Davie,Rab Hopkins,Unknown,,0
3952,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3952,John Booth,Peter Smethurst,Unknown,,0
3192,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3192,Alan May,Dickie Gale,Unknown,,0
3453,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3453,Benny Lysen,Kim Andreason,Unknown,,0
4057,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4057,Wally Saunders,Alan Blackhurst,Unknown,,0
3235,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3235,Gerrard Flynn,Brian Kneale,Unknown,,0
3890,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3890,Stephen Judkins,Terrie Salone,Unknown,,0
3949,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3949,Tommy Bennett,Doug Jewell,Unknown,,0
4908,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4908,Glynn Turner,Pete Holmes,Unknown,,0
3465,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3465,Michael Staiano,Peter Willis,Unknown,,0
2761,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2761,Keith Griffin,Peter Cain,Unknown,,0
3234,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3234,Brian Rostron,Philip Roberts,Unknown,,0
3394,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3394,Franco Martinel,Steve Knowles,Unknown,,0
4089,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4089,Alan Warner,P Bettison,Unknown,,0
4014,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4014,David Wallis,Tim Kirkham,Unknown,,0
4090,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4090,John Macaskill,S Graham,Unknown,,0
4091,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4091,Bruce Moore,G Law,Unknown,,0
4092,TT 1991 Sidecar Race A Results,TT 1991 Sidecar Race A Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4092,Mick Thompson,S Peacock,Unknown,,0
2396,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,1,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2396,Mick Boddice,Dave Wells,Honda,1.08.24.8,99.27
1748,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,2,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=1748,Geoff Bell,Keith Cornbill,Jacobs Yamaha,1.08.57.0,98.49
3753,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,3,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3753,Dave Molyneux,Karl Ellison,Kawasaki,1.09.04.6,98.31
3743,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,4,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3743,Kenny Howles,Alan Langton,Ireson,1.09.17.2,98.01
3941,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,5,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3941,John Holden,Ian Watson,Baker Kawasaki,1.10.25.8,96.42
2892,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,6,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2892,Artie Oates,Stuart Pitts,Kawasaki,1.10.48.2,95.91
3994,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,7,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3994,Richard Crossley,Cat Jenkins,Jacobs Suzuki,1.11.38.2,94.8
4005,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,8,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4005,Dave Holden,B Threlfall,Ireson Yamaha,1.11.53.4,94.46
2490,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,9,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2490,Helmut Lunemann,Gerhard Morscher,Kawasaki,1.11.57.8,94.37
2559,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,10,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2559,Dick Hawes,Nick Cutmore,Ireson Kawasaki,1.12.30.2,93.67
4089,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,11,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4089,Alan Warner,P Bettison,Shellbourne Yamaha,1.12.50.6,93.23
4734,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,12,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4734,Joe Hayes,D Burns,Honda,1.12.52.0,93.2
2585,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,13,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2585,Michael Hamblin,Eddie Kiff,DTR Yamaha,1.13.01.6,92.99
3946,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,14,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3946,Alan Shand,Neil Miller,Baker Honda,1.13.33.0,92.33
3647,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,15,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3647,Bill Davie,Rab Hopkins,Yamaha,1.13.44.0,92.1
2830,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,16,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2830,Alistair Lewis,William Annandale,Suzuki,1.13.49.2,91.99
3397,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,17,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3397,Eddie Wright,A Hetherington,Shellbourne,1.13.53.6,91.9
2483,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,18,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2483,Dennis Keen,Rob Parker,Yamaha,1.13.58.6,91.8
4085,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,19,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4085,James Sampson,D Grundison,Windle Yamaha,1.15.02.2,90.5
3329,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,20,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3329,Brian Gray,P Basile,Yamaha,1.15.29.6,89.96
4086,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,21,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4086,Harvey Garton,Michael Cain,Yamaha,1.15.47.6,89.6
3890,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,22,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3890,Stephen Judkins,Terrie Salone,Yamaha,1.16.03.0,89.3
3239,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,23,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3239,Dick Tapken,Karl Roberts,Jacobs Kawasaki,1.16.11.2,89.14
3949,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,24,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3949,Tommy Bennett,Doug Jewell,Jacobs Suzuki,1.18.07.6,86.92
3187,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,25,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3187,Vince Winstanley,Eric Ammann,Honda,1.18.10.2,86.87
4091,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,26,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4091,Bruce Moore,G Law,Windle Yamaha,1.18.13.6,86.81
4908,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,27,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4908,Glynn Turner,Pete Holmes,Derbyshire Yamaha,1.19.50.2,85.06
4060,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,28,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4060,Martin Vollerbregt,Karl Barbier,Jacobs Yamaha,1.20.23.0,84.48
3394,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,29,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3394,Franco Martinel,Steve Knowles,MSDF Yamaha,1.22.12.0,82.62
4087,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,30,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4087,Mick Hudson,Norm Oxley,Windle Yamaha,1.22.21.8,82.45
4791,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,31,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4791,Howard Langham,Steve Langham,Apex Yamaha,1.22.44.4,82.08
4870,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4870,Neil Smith,Steven Mace,Unknown,,0
2737,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2737,Peter Krukowski,Chris McGahan,Unknown,,0
2382,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2382,Roy Hanks,Tom Hanks,Unknown,,0
4844,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4844,Derek Rumble Jnr,Gareth Keep,Unknown,,0
2478,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2478,Derek Plummer,Chris Plant,Unknown,,0
4084,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4084,Vince Biggs,Jamie Biggs,Unknown,,0
3033,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3033,Bill Hodgkins,Sean Collister,Unknown,,0
3747,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3747,Pat Gallagher,Garry Vallance,Unknown,,0
3832,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3832,Gordon Shand,N Kay,Unknown,,0
4059,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4059,Brian Alflatt,P Shillings,Unknown,,0
3952,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3952,John Booth,Peter Smethurst,Unknown,,0
3390,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3390,Lars Schwartz,Leif Gustavsson,Unknown,,0
3192,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3192,Alan May,Dickie Gale,Unknown,,0
3333,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3333,Barry Sloper,Nick Blackburn,Unknown,,0
3331,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3331,Goronwy Davies,Pat Chappell,Unknown,,0
4057,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4057,Wally Saunders,Alan Blackhurst,Unknown,,0
3901,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3901,Dennis Proudman,Michael Craig,Unknown,,0
3465,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3465,Michael Staiano,Peter Willis,Unknown,,0
3337,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3337,Tim Eade,Frederick McDermott,Unknown,,0
3582,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3582,Keith Brown,David Hedison,Unknown,,0
2761,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2761,Keith Griffin,Peter Cain,Unknown,,0
3234,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3234,Brian Rostron,Rick Roberts,Unknown,,0
2966,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2966,Colin Rispin,D Wright,Unknown,,0
4014,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4014,David Wallis,Tim Kirkham,Unknown,,0
4090,TT 1991 Sidecar Race B Results,TT 1991 Sidecar Race B Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4090,John Macaskill,S Graham,Unknown,,0
3699,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,1,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3699,Robert Dunlop,,Cowles Yamaha,1.18.48.8,114.89
3996,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,2,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3996,Phillip McCallen,,Silkolene Honda,1.18.53.6,114.77
4001,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,3,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4001,Steve Hazlett,,Yamaha,1.20.11.6,112.91
3839,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,4,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3839,Ian Newton,,Yamaha,1.20.18.2,112.76
1018,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,5,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=1018,Joey Dunlop,,Honda,1.20.47.8,112.07
3767,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,6,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3767,Dave Leach,,Yamaha,1.20.59.6,111.8
2723,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,7,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2723,Bob Heath,,Honda,1.21.16.0,111.42
3892,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,8,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3892,Steve Johnson,,Yamaha,1.22.05.6,110.3
3916,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,9,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3916,Martin Birkinshaw,,Yamaha,1.22.07.2,110.26
3601,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,10,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3601,Johnny Rea,,Millar Yamaha,1.22.18.2,110.02
4094,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,11,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4094,Stanley Rea,,Honda,1.22.29.8,109.76
3696,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,12,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3696,Richard Coates,,Yamaha,1.22.51.4,109.28
3711,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,13,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3711,Gary Radcliffe,,Fowler Yamaha,1.22.56.4,109.17
2975,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,14,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2975,John Weeden,,Yamaha,1.23.03.6,109.02
3919,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,15,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3919,Mark Linton,,Yamaha,1.23.55.2,107.9
4011,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,16,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4011,Mark Westmoreland,,Yamaha,1.24.05.4,107.68
4095,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,17,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4095,Lee Pullan,,Yamaha,1.24.45.0,106.84
4956,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,18,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4956,Derek Young,,Yamaha,1.25.10.4,106.31
4609,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,19,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4609,Andy Bassett,,Spondon Yamaha,1.26.43.6,104.41
4096,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,20,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4096,Martin Ayles,,Honda,1.27.08.4,103.91
4062,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,21,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4062,Francis Everard,,Yamaha,1.27.29.6,103.49
4097,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,22,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4097,Mick Lofthouse,,Kawasaki,1.28.16.4,102.58
4063,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,23,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4063,John Henderson,,Yamaha,1.28.22.4,102.46
4749,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,24,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4749,Alan (Bud) Jackson,,Yamaha,1.28.45.0,102.03
4061,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,25,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4061,Kenneth Murray,,Yamaha,1.28.57.8,101.78
3968,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,26,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3968,Iain Gibson,,Yamaha,1.28.59.4,101.75
3960,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,27,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3960,John Hogg,,Rotax,1.29.38.2,101.02
4098,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,28,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4098,Stephen Farmer,,Honda,1.30.52.8,99.63
3893,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,29,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3893,Peter Wakefield,,Maxton Rotax,1.32.03.2,98.36
3967,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,30,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3967,Marek Nofer,,Yamaha,1.32.10.0,98.24
4069,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,31,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4069,Richard Mortimer,,Yamaha,1.32.37.0,97.77
3704,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,32,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3704,John Crellin,,Yamaha,1.32.53.2,97.48
2502,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,33,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2502,Mick Chatterton,,EMC,1.33.05.6,97.27
4028,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,34,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4028,Steve Gabbott,,Yamaha,1.34.45.6,95.55
4720,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,35,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4720,Ray Hanna,,Yamaha,1.35.09.6,95.15
4099,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,36,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4099,Geoff Sawyer,,Suzuki,1.37.14.4,93.12
3649,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3649,Ian Lougher,,Unknown,,0
3494,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3494,Brian Reid,,Unknown,,0
3723,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3723,Steve Hislop,,Unknown,,0
4943,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4943,Steve Williams,,Unknown,,0
3594,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3594,Gerard Brennan,,Unknown,,0
4018,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4018,Michael Topping,,Unknown,,0
4890,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4890,Ralph Sutcliffe,,Unknown,,0
4641,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4641,Michael Cain,,Unknown,,0
3882,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3882,Dave Madsen-Mygdal,,Unknown,,0
3600,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3600,David Nobbs,,Unknown,,0
4607,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4607,Johnny Barton,,Unknown,,0
4015,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4015,Christopher Barton,,Unknown,,0
4019,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4019,John Donnan,,Unknown,,0
3082,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3082,Chris McGahan,,Unknown,,0
2226,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2226,Dennis Trollope,,Unknown,,0
4100,TT 1991 Junior TT Results,TT 1991 Junior TT Results,1991,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4100,Ted Roebuck,,Unknown,,0
3723,TT 1991 Supersport 600 Results,TT 1991 Supersport 600 Results,1991,1,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3723,Steve Hislop,,Honda,1.19.14.2,114.28
3168,TT 1991 Supersport 600 Results,TT 1991 Supersport 600 Results,1991,2,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3168,Steve Cull,,Yamaha,1.19.44.2,113.56
4753,TT 1991 Supersport 600 Results,TT 1991 Supersport 600 Results,1991,3,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4753,Bob Jackson,,Honda,1.20.11.6,112.91
4066,TT 1991 Supersport 600 Results,TT 1991 Supersport 600 Results,1991,4,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4066,Steve Ives,,Mitsui Yamaha,1.20.31.8,112.44
